Id,airline,username,retweet_count,text,timestamp,location
6805,Delta,PaulParz,0,"@JetBlue you don't need to cut services, charge more and give a better flying experience. That's why I use jet blue in the first place",2015-02-24 07:32:45 -0800,
6806,Delta,gabs_tweets,0,@JetBlue Longing to look into the blue eyes. #firstlove,2015-02-24 07:28:03 -0800,
6807,Delta,jdlessard13,0,@JetBlue you all are the best #flyfi # ondemand #leatherseats #hipunis #legroom,2015-02-24 07:23:04 -0800,
6808,Delta,blckblakelively,0,Sigh... “@JetBlue: Our fleet's on fleek. http://t.co/W5NL0AY9Bl”,2015-02-24 07:13:17 -0800,where the Bulls/Bears play.
6809,Delta,E_Nice718,0,@JetBlue  please start flying to Guyana soon,2015-02-24 07:13:04 -0800,N 40°39' 0'' / W 73°55' 0''
6810,Delta,BlackeyeBandit,0,@JetBlue just leave certain things to the kids.,2015-02-24 07:10:17 -0800,l be where l'm at
6811,Delta,nokidhungry,0,"@eatgregeat WOW~Thx for thinking of us, Greg! Heard #SOBEWFF was amazing! We've heard the same about @JetBlue (ps thx for the info) #TeamNKH",2015-02-24 07:10:11 -0800,"Washington, DC"
6812,Delta,lalunkee,0,"@JetBlue Annnndddd, I just booked my flight. That was easy.",2015-02-24 07:08:55 -0800,All over ...
6813,Delta,JME23,0,@JetBlue Thank you for credits. However; I submitted complaints about the property on vacation package. Hope you listen!,2015-02-24 07:05:38 -0800,Citizen of the world dahhhling
6814,Delta,_blktray,0,“@JetBlue: Our fleet's on fleek. http://t.co/clu5pdPrHP” :(,2015-02-24 07:02:54 -0800,COMPTON/AZ
6815,Delta,lalunkee,0,@JetBlue Thank you very much!,2015-02-24 07:02:31 -0800,All over ...
6816,Delta,lalunkee,0,@JetBlue Need your help. I'm moving to DC &amp; I want to book a one way fare on your website. It won't seem to let me. Am I missing something?,2015-02-24 06:54:11 -0800,All over ...
6817,Delta,eatgregeat,0,@JetBlue it will be glowing. Your crew and your aircraft sparkled. You guys know about @nokidhungry right? Might be a good partnership:),2015-02-24 06:48:43 -0800,
6818,Delta,scojjac,0,"@JetBlue @JetBlueCheeps My friend bought a ticket last night for one of these routes from you, and it cost way more. Can you help?”",2015-02-24 06:46:29 -0800,"Las Cruces, NM"
6819,Delta,eatgregeat,0,@JetBlue I was returning from @FoodNetwork #SOBEWFF so I had limited carry on space in my tummy. Next flight I'll try that snack!,2015-02-24 06:43:59 -0800,
6820,Delta,NBucketTV,0,@JetBlue glad you like it. Feel free to steal it.,2015-02-24 06:43:44 -0800,"Boston, MA"
6821,Delta,eatgregeat,0,@JetBlue your blue helped bring out the color of my eyes. And I promise I didn't eat all the free snacks.,2015-02-24 06:40:18 -0800,
6822,Delta,nolimitlove,0,@JetBlue thanks to you customers like me stay loyal. From check in to landing.,2015-02-24 06:32:36 -0800,
6823,Delta,NBucketTV,0,@JetBlue A320 pulling into the gate as the sunrises here at @BostonLogan this morning #jetbluesofly #jetblue #airbus http://t.co/JGdu5us8Dz,2015-02-24 06:24:14 -0800,"Boston, MA"
6824,Delta,texdoh,0,@JetBlue Thx for the quick response .... yep I tried- but it can't find the flight when I Input the Confirmation #,2015-02-24 06:22:13 -0800,"iPhone: 40.955353,-73.813942"
6825,Delta,JohnJJSmith,0,@JetBlue Wish Everyone felt like you,2015-02-24 06:18:01 -0800,"NY,NY"
6826,Delta,thedaniburden,0,@JetBlue sounds great! Thank you!! :),2015-02-24 06:17:03 -0800,"Buffalo, New York"
6827,Delta,tonetone28,0,"@JetBlue 's Once upon a sale that does not include BTV, as usual!  #jetbluehatesbtv",2015-02-24 06:15:03 -0800,Vermont
6828,Delta,texdoh,0,"@JetBlue can't link my flight from last week to my TruBlue account and 1800 num isn't answering..don't make me fly @Delta again, dont do it!",2015-02-24 06:13:19 -0800,"iPhone: 40.955353,-73.813942"
6829,Delta,JohnJJSmith,0,@JetBlue Was nice to see your Veterans Advantage Program at the gate on Sunday @ MCO.Keep up the good work at  JetBlue,2015-02-24 06:04:03 -0800,"NY,NY"
6830,Delta,AStateOfSnark,0,@JetBlue incredible PR team. 👏👏👏👏,2015-02-24 05:58:17 -0800,Boston
6831,Delta,MikeSmithMedia,0,@JetBlue Thanks. I'm finding lower fares already on other carriers with direct flights. July 8 - 13.,2015-02-24 05:47:00 -0800,New York/New Jersey
6832,Delta,MaryCallaRowan,0,"@JetBlue if you can get us on a flight to Vieques all will be good. Right now, not looking promising.",2015-02-24 05:44:42 -0800,
6833,Delta,elias_rubin,0,@JetBlue I just DM'd you!,2015-02-24 05:35:16 -0800,"New York, NY"
6834,Delta,sflcn,1,@JetBlue Offering Special Fares to @GoPureGrenada @discovergrenada http://t.co/MBcEhCSZX3 @CaribbeJan @islandexpert http://t.co/2Zm4jkAlZl,2015-02-24 05:28:49 -0800,South Florida
6835,Delta,elias_rubin,0,@JetBlue I believe that the website said I could receive credit for upcoming flights since I Cancelled Flighted my last one. Is this true?,2015-02-24 05:22:20 -0800,"New York, NY"
6836,Delta,elias_rubin,0,@JetBlue A month ago I had a flight booked but then had to Cancelled Flight it... I'm now Flight Booking Problems a separate flight for a different occasion.,2015-02-24 05:22:00 -0800,"New York, NY"
6837,Delta,elias_rubin,0,@JetBlue hi friend! Question for you when you have a moment.,2015-02-24 05:17:54 -0800,"New York, NY"
6838,Delta,jannasaurusrex,0,"“@JetBlue: @jannasaurusrex Thanks for the kind words, Janna! #WeAppreciateYou #TrueBlue” and now I'M feeling like a boss #jetbluefame",2015-02-24 05:06:23 -0800,central mass
6839,Delta,jannasaurusrex,0,@JetBlue boarding the back of the airplane first. Like a boss. #sosmart #jetblue #frequentflyerappreciates #alsoyayforsnacks,2015-02-24 04:58:17 -0800,central mass
6840,Delta,SarahEH255,0,@JetBlue sooo earlier i said i couldnt fly with you for my school trip but now i can! 😏,2015-02-24 04:51:15 -0800,
6841,Delta,Chewie240,0,@JetBlue why was Flight 1856 delayed to Buffalo ?  It’s a direct flight and the plane is at the gate.,2015-02-24 04:36:18 -0800,Buffalo
6842,Delta,MaryCallaRowan,0,@JetBlue we are missing our connecting transportation in Puerto Rico as a result. Need to get to Vieques today.,2015-02-24 04:32:26 -0800,
6843,Delta,deniseimperial,0,@JetBlue we were supposed to be Vieques by 3pm,2015-02-24 04:28:12 -0800,
6844,Delta,MaryCallaRowan,0,@JetBlue your customer service today was deplorable.  There were plenty of ways u could have gotten us on that flight. #badcustomerservice,2015-02-24 04:27:49 -0800,
6845,Delta,deniseimperial,0,"@JetBlue absolutely. The missed connection caused us to miss our ferry to Vieques. Get us to Vieques. Also, flight vouchers. #PRBound",2015-02-24 04:27:20 -0800,
6846,Delta,geoffkeegan,0,"@JetBlue Hi there, any rough idea of when January 2016 flights will be made available?",2015-02-24 04:22:48 -0800,
6847,Delta,PilotFresh,0,@JetBlue why do this to me sending N598JB to UVF today and its a weekday why not a weekend :'(,2015-02-24 04:15:45 -0800,Dubai 
6848,Delta,brandyanncakes,0,@JetBlue why are you always so amazing! #jetblue #trueblue http://t.co/iIMTJxcvLG,2015-02-24 04:14:25 -0800,boston ma
6849,Delta,deniseimperial,0,"@JetBlue, I've experienced better service making connecting flight from @united and @AmericanAir #badcustomerservice #jfk #pr",2015-02-24 04:08:10 -0800,
6850,Delta,rkflyga,2,@JetBlue now out of A gates and into main terminal @ DCA. @NATCA members keeping watch from ATCT. #avgeek http://t.co/hPsiEaokwh,2015-02-24 04:04:08 -0800,KFDK
6851,Delta,joahspearman,0,@JetBlue great will do once I land in JFK,2015-02-24 03:56:08 -0800,Austin
6852,Delta,skenniston,0,@JetBlue service getting worse and worse. Plane can't fly waiting on a 2nd aircraft. So much for planning.,2015-02-24 03:31:55 -0800,"Boston, MA"
6853,Delta,kbosspotter,0,@JetBlue haha. TY. Do you know what time that lane opens at Logan?,2015-02-24 03:12:32 -0800,Logan International Airport
6854,Delta,DontenPhoto,0,"@JetBlue Flight 1447 (N351JB) ""JBLU"" arrives at @FlyTPA following flight from Westchester County Airport http://t.co/xX2M2jxQep",2015-02-24 02:53:39 -0800,"Englewood, Florida"
6855,Delta,kerifischer,0,@JetBlue no seat assignment 5 mins before a flight...line 20 people deep. Guess I'm sitting with the baggage? @MarinaDomine,2015-02-24 02:47:34 -0800,"Fort Lauderdale, FL"
6856,Delta,peteiuvara,0,"@JetBlue here we go again, 2nd round trip to CA in a week #TrueBlue",2015-02-24 02:27:47 -0800,New York
6857,Delta,BonnieBitchh,0,@JetBlue sure is 💙,2015-02-24 00:24:31 -0800,NYC 
6858,Delta,Ledermuller,3,@JetBlue wants Customs at Long Beach Airport for future international flights. By @EricBradleyPT http://t.co/J6Hb4JDvER cc: @BrianSumers,2015-02-23 23:21:29 -0800,Southern California
6859,Delta,djcheros,0,@JetBlue the worst flying experience I've ever suffered through. I'd appreciate my money back.,2015-02-23 22:07:32 -0800,"Portland, Maine"
6860,Delta,marcmansfield,0,"@JetBlue after my second call to customer service and the fifth person I talked to, an amazing rep fixed it in about 5 mins! :) #persistence",2015-02-23 21:37:46 -0800,
6861,Delta,BigDdaBasedLord,0,RT @JetBlue: Our fleet's on fleek. http://t.co/WEZUMDimYF,2015-02-23 21:32:47 -0800,ClayCo ATL
6862,Delta,don_bangs,0,@JetBlue thanks so much!,2015-02-23 21:11:22 -0800,
6863,Delta,marcmansfield,0,@JetBlue my wife sent me a family invite but I never accepted it. She should not be locked into a family account that never got created.,2015-02-23 21:06:24 -0800,
6864,Delta,don_bangs,0,@JetBlue Hey guys do you have a tail number assigned yet to flight 1373 for tomorrow?,2015-02-23 20:56:42 -0800,
6865,Delta,marcmansfield,0,@JetBlue I spent an hour on the phone with customer service only to find out that they can't help. Need help with family pooling asap.,2015-02-23 20:55:42 -0800,
6866,Delta,KnockoutOC,0,At the airport ready to get this @JetBlue red eye going.... Soooooo sleepy.  #NoPlaceLikeHome #eventhoughits2degreesathome,2015-02-23 20:53:09 -0800,New York City
6867,Delta,marcmansfield,0,@JetBlue customer service says since my wife setup a family account that she now can't join mine for a year???  Help me fix please.,2015-02-23 20:50:44 -0800,
6868,Delta,williamzitser,0,@JetBlue full to capacity. I also pid extra for these seats. Perhaps the crew could be more helpful.,2015-02-23 20:36:58 -0800,NYC
6869,Delta,williamzitser,0,@JetBlue we have. Twice. They said they can't dim those lights. But they did on our first flight.,2015-02-23 20:26:18 -0800,NYC
6870,Delta,mOnKofficial,0,“@JetBlue: @maatkare67 We hope you're still our bae! @TatianaKing @thewayoftheid”haa man,2015-02-23 20:24:05 -0800,Philadelphia/Cali
6871,Delta,sunflwer1975,0,@JetBlue its domestic I just wanted more of an idea so I don't get surprised.,2015-02-23 20:23:46 -0800,"Boston, MA"
6872,Delta,MarkGuerra3,0,@JetBlue That makes two of us! Lol #Blushing,2015-02-23 20:20:15 -0800,805 CA
6873,Delta,sunflwer1975,0,@JetBlue would a storage container like this green one be acceptable to check in with luggage? 18Gal totes http://t.co/mJtK2SFuhG,2015-02-23 20:12:17 -0800,"Boston, MA"
6874,Delta,MarkGuerra3,0,@JetBlue Happy Anniversary!! It's hard to believe you're 15!! You're so young!,2015-02-23 20:12:06 -0800,805 CA
6875,Delta,empiricalco,0,@JetBlue JFK NYC staff is amazing. The #lax JetBlue... Sending an email with details but it was a disappointing experience @JetBlueCheeps,2015-02-23 20:11:50 -0800,22nd Century
6876,Delta,emooreme,0,@JetBlue #1680 Super smooth flight and landing. Nicely done.,2015-02-23 20:00:30 -0800,DC SF
6877,Delta,djcheros,0,@JetBlue try harder. Take a winners attitude to your work.,2015-02-23 19:49:48 -0800,"Portland, Maine"
6878,Delta,djcheros,0,@JetBlue you can do better than this. And you can do better for me and all the passengers. #flight108 jfk to pwm.,2015-02-23 19:45:05 -0800,"Portland, Maine"
6879,Delta,djcheros,0,@JetBlue we would have been up in the air by now. Now our new plane we've been redirected to has mechanical errors aka more delays 2/3,2015-02-23 19:43:52 -0800,"Portland, Maine"
6880,Delta,djcheros,0,@JetBlue you delay all my flights. Then you redirect my gate. Then you tell me had we stuck with the original gate we would have 1/3,2015-02-23 19:42:38 -0800,"Portland, Maine"
6881,Delta,thereal_edwin,0,“@JetBlue: Our fleet's on fleek. http://t.co/Vxn2J36M7V” this happened,2015-02-23 19:42:22 -0800,
6882,Delta,DarthVada_R2D2,0,@JetBlue - Definitely no note from whoever stole from me.,2015-02-23 19:42:20 -0800,
6883,Delta,DarthVada_R2D2,0,@JetBlue but the 4 hour policy- when I called and they said I didn't report it soon enough. What would have changed if I had noticed sooner?,2015-02-23 19:38:08 -0800,
6884,Delta,DarthVada_R2D2,0,@JetBlue - Hopefully that will help someone in the future. Would there have been a different procedure if I had discovered the theft sooner?,2015-02-23 19:31:01 -0800,
6885,Delta,DarthVada_R2D2,0,@JetBlue - I did that as soon as I realized. Will they try to figure out who is stealing from people's bags? Security cameras? Anything?,2015-02-23 19:23:17 -0800,
6886,Delta,DarthVada_R2D2,0,"@JetBlue - I did, but since I was stranded in SYR without a ride I missed the window of opportunity to have rights in this matter. (4 hours)",2015-02-23 19:18:33 -0800,
6887,Delta,williampseymour,1,@JetBlue absolutely no worries. I'm just never flying with you again. Ever. Even I have to hitch hike cross country #passengersarepeople,2015-02-23 19:15:49 -0800,
6888,Delta,djcheros,0,@JetBlue DONT LOSE MY LUGGAGE!!!,2015-02-23 19:15:41 -0800,"Portland, Maine"
6889,Delta,djcheros,0,@jetblue you just directed me to your mobile website. Where is the direct link? GET IT TOGETHER!,2015-02-23 19:14:19 -0800,"Portland, Maine"
6890,Delta,djcheros,0,@JetBlue if I had made as many mistakes as you in as short a period of time. I would I have lost my job at this point!!!,2015-02-23 19:12:07 -0800,"Portland, Maine"
6891,Delta,williampseymour,0,@JetBlue I understand why ur doing it. But for someone who just traveled 2+ hours to get here early. Relax b4 flight etc. Adv notice maybe??,2015-02-23 19:10:55 -0800,
6892,Delta,djcheros,0,@JetBlue not one of my four flights this trip has been on time. What the he'll is your companies problem?,2015-02-23 19:04:49 -0800,"Portland, Maine"
6893,Delta,JoeDavis913,0,Stop this madness RT @JetBlue: Our fleet's on fleek. http://t.co/7x9uSbj2FV,2015-02-23 18:44:58 -0800,
6894,Delta,kbosspotter,0,@JetBlue I can't find a good photo of it... You got one? #goodnight,2015-02-23 18:40:29 -0800,Logan International Airport
6895,Delta,jennielin,0,"@JetBlue FYI, I'm onboard #616 comfortably travelling to JFK, seat was no problem as you said. Thanks for making flying more civilized!",2015-02-23 18:36:35 -0800,"San Francisco, CA"
6896,Delta,kbosspotter,0,"@JetBlue I like "" Follow @JetBlue """,2015-02-23 18:34:11 -0800,Logan International Airport
6897,Delta,kbosspotter,0,@JetBlue or she ;),2015-02-23 18:33:47 -0800,Logan International Airport
6898,Delta,MariaZarkadas,0,@JetBlue @DatingRev mco to lag two hour delay and sitting in Tarmac going on 40 minutes with infants crying on plane!! Get us off this plane,2015-02-23 18:33:41 -0800,New York
6899,Delta,DatingRev,0,"@JetBlue what maintenance?  The flight landed from Jamaica, has to go through security then get to term 3 then cleaned then board",2015-02-23 18:33:20 -0800,"Los Angeles, CA"
6900,Delta,kbosspotter,0,@JetBlue that's not a answer!,2015-02-23 18:29:54 -0800,Logan International Airport
6901,Delta,kbosspotter,0,@JetBlue if i ask ask the pilot will he tell me the name of our aiecraft,2015-02-23 18:28:45 -0800,Logan International Airport
6902,Delta,kbosspotter,0,@JetBlue AIRPORT CODE TEST GO. SLC.  BOS MCO,2015-02-23 18:26:24 -0800,Logan International Airport
6903,Delta,ms_janedough,0,“@JetBlue: Our fleet's on fleek. http://t.co/BBM6PAbORt” &lt;&lt;Now THAT is fuckin funny. 😂,2015-02-23 18:18:50 -0800,Somewhere being productive
6904,Delta,DeputyBrans,0,@JetBlue Do you have any flights with lie flat seating from STL to PDX on or around the date of March 5?,2015-02-23 18:17:05 -0800,
6905,Delta,LongBeachPost,1,@JetBlue formally requests @LBAirport and @LongBeachCity to establish customs facilities for international flights http://t.co/jByVMsOd29,2015-02-23 18:12:08 -0800,"Long Beach, California"
6906,Delta,borywrites,0,See what you started now @nytimes RT @JetBlue: Our fleet's on fleek. http://t.co/atd2Sm8HF4,2015-02-23 18:08:25 -0800,The Bronx || Inwood
6907,Delta,sharkb8t,0,".@JetBlue Navigating through 2 rebooks due to flu &amp; ice to visit my Mother.  Your CS reps have been so very helpful, patient and friendly.",2015-02-23 18:07:39 -0800,"Washington, DC 20003"
6908,Delta,CougSID,0,@JetBlue Are all of your flights out of Charleston tomorrow on-time or is there a possibility for delays/Cancelled Flightlations?,2015-02-23 18:01:53 -0800,"Olympia, WA  ✈ Charleston, SC"
6909,Delta,DatingRev,0,@JetBlue well our plane just landed at the international terminal... so they announced the 10 pm new time.,2015-02-23 17:56:53 -0800,"Los Angeles, CA"
6910,Delta,carolinerkenny,0,@JetBlue there were seats but after waiting on hold for 20 minutes they were gone-now she has to stay another night in charleston-very pricy,2015-02-23 17:54:14 -0800,NYC/RVC/CHS/WASH DC
6911,Delta,carolinerkenny,0,"@JetBlue not ok to Cancelled Flight flight 1274 tmrw for ""weather"" &amp; to rebook 4 flight the next day when there is flight tmrw night. no compensation?",2015-02-23 17:50:24 -0800,NYC/RVC/CHS/WASH DC
6912,Delta,DatingRev,0,@JetBlue I guess you weren't able to do anything to improve the time.. and now it looks even Late Flightr.. going to be a #zombie tomorrow,2015-02-23 17:40:34 -0800,"Los Angeles, CA"
6913,Delta,therichardkirby,0,Welp. “@JetBlue: Our fleet's on fleek. http://t.co/kwUEk1uKbC”,2015-02-23 17:29:44 -0800,Everywhere
6914,Delta,fromtheleftseat,0,@JetBlue plan to repair its brand http://t.co/ui9M8YpzH2 via @WSJ,2015-02-23 17:20:10 -0800,Phoenix AZ
6915,Delta,RogerSaintange,0,@JetBlue ok is I hope thy the Bahamas next,2015-02-23 17:07:44 -0800,
6916,Delta,twice_sifted,0,“@JetBlue: Our fleet's on fleek. http://t.co/7XMaV13G2W” http://t.co/Ela7TNtcIR,2015-02-23 16:59:29 -0800,Northeast by SoCal by Carolina
6917,Delta,junglejimboston,0,"@JetBlue Not trying to make you look bad, on your website it says: ""Due to weather in the Charleston, NC"" Its actually in SC, not NC",2015-02-23 16:52:54 -0800,"Somerville, MA"
6918,Delta,RobertPiacente,0,"@JetBlue can your people working this contact me, I have a project in the works.",2015-02-23 16:45:57 -0800,"Long Island, NY"
6919,Delta,babasnooker,0,"@JetBlue When chging flight, isit possible to pay the fare difference in dollars when the ticket was bought completely via point redemption?",2015-02-23 16:43:44 -0800,
6920,Delta,RobertPiacente,0,"@JetBlue we're home, you guys recovered, now we can laugh about it and the extra day in barbados. Will you open Cuba soon?",2015-02-23 16:39:54 -0800,"Long Island, NY"
6921,Delta,4TONEMENT,0,"@JetBlue Am I the only one who had to look that up? I must be getting old...
 #damn",2015-02-23 16:31:56 -0800,
6922,Delta,MCoveteur,0,Oh yeah? RT @JetBlue: Our fleet's on fleek. http://t.co/FTv2NWWQF1”,2015-02-23 16:26:31 -0800,"Valsayn, Trinidad"
6923,Delta,RogerSaintange,0,@JetBlue when are you guys flying it froward in the Bahamas.,2015-02-23 16:26:10 -0800,
6924,Delta,2emmyz,0,“@JetBlue: Our fleet's on fleek. http://t.co/M2wSg2olgo” -_-,2015-02-23 16:24:13 -0800,
6925,Delta,bostongarden,0,"@JetBlue Btw, thanks for responding quickly!!",2015-02-23 16:10:48 -0800,"Boston, Austin, Kansas City "
6926,Delta,bostongarden,0,"@JetBlue No, it's weird!! I picked other cities just to test, those worked...not the one I want. Works on phone though, so I'll use that.",2015-02-23 16:10:28 -0800,"Boston, Austin, Kansas City "
6927,Delta,PaleoMezzo,0,@JetBlue flight for tomorrow morning Cancelled Flighted &amp; can't seem to rebook me. They can't even get me a seat. No clear answer on why Cancelled Flighted.,2015-02-23 16:07:05 -0800,"Isle of Palms, SC"
6928,Delta,jenniferbunni,0,"Listen, im not gonna deny this but... RT @JetBlue: Our fleet's on fleek. http://t.co/eNXV64RkbU",2015-02-23 16:06:18 -0800,nyc
6929,Delta,mmhmmgirl,0,👉🚪RT @JetBlue: Our fleet's on fleek. http://t.co/dSDEbodmEL,2015-02-23 16:03:55 -0800,650/415/510
6930,Delta,sicula,0,@JetBlue you found my camera!  Thank you!  You rock!,2015-02-23 16:02:39 -0800,"Stratford, CT"
6931,Delta,Lets86it,0,"“@JetBlue: Our fleet's on fleek. http://t.co/g97HAbyeP5”

SMH",2015-02-23 15:58:57 -0800,
6932,Delta,MaxNoChain,0,how sway how “@JetBlue: Our fleet's on fleek. http://t.co/tQc96tKcI9”,2015-02-23 15:58:41 -0800,"ÜT: 40.645173,-73.898268"
6933,Delta,hellotweety_,0,um wut “@JetBlue: Our fleet's on fleek. http://t.co/M4UWcPxtXJ”,2015-02-23 15:56:20 -0800,
6934,Delta,LethalHuxtable,0,Alright... Someone has to stop this! RT @JetBlue: Our fleet's on fleek. http://t.co/lchVJoliDg,2015-02-23 15:51:13 -0800,サマセット、ニュージャージー州
6935,Delta,DiscoLemonadeST,0,Stop. Please. RT @JetBlue: Our fleet's on fleek. http://t.co/EUl6sDURbU,2015-02-23 15:51:11 -0800,"Houston, TX"
6936,Delta,sassylangosta,0,@JetBlue SHUT THE DOOR ON YOUR WAY OUT. 🙅,2015-02-23 15:49:57 -0800,Fl...oating off into space
6937,Delta,babasnooker,0,@JetBlue does transferring trueblue points within family pooling members cost $? This is after having set up contribution-to-pool already.,2015-02-23 15:46:54 -0800,
6938,Delta,DatingRev,0,@JetBlue Gotcha... thanks for the update. I'm ready to go whenever you are :) Enjoy your evening.,2015-02-23 15:30:02 -0800,"Los Angeles, CA"
6939,Delta,redbaronfilms,0,@JetBlue Our non-profit ARC would love tickets as we rely on airlines for extractions in saving abducted children and returning them Home!,2015-02-23 15:29:23 -0800,hermosa beach california
6940,Delta,DatingRev,0,"@JetBlue Gotcha... but ""lessening the delay"" ... that part's not happening, right?",2015-02-23 15:26:39 -0800,"Los Angeles, CA"
6941,Delta,rabonour,0,"Social agencies, this is why we can't have nice things. @JetBlue: Our fleet's on fleek. http://t.co/QRxz0bGbtq",2015-02-23 15:26:11 -0800,"Brooklyn, NY"
6942,Delta,NewsTalkFm989,0,@JetBlue? | RT @WMCActionNews5: New airline expected to make its way to MEM http://t.co/Gbd5R1OlSI,2015-02-23 15:25:46 -0800,Memphis (901-683-0989)
6943,Delta,AritheGenius,0,@JetBlue? | RT @WMCActionNews5: New airline expected to make its way to MEM http://t.co/vO3eQsEPqH,2015-02-23 15:25:46 -0800,Will Work For Music
6944,Delta,TheMax981,0,@JetBlue? | RT @WMCActionNews5: New airline expected to make its way to MEM http://t.co/P6eef1zWzc,2015-02-23 15:25:46 -0800,"Memphis, TN"
6945,Delta,DatingRev,0,"@JetBlue Well, thankfully they've got a nice food court here...When will an update be posted?",2015-02-23 15:24:08 -0800,"Los Angeles, CA"
6946,Delta,gabrielabarkho,0,smh RT @JetBlue: Our fleet's on fleek. http://t.co/IRiXaIfJJX,2015-02-23 15:20:24 -0800,the tristate
6947,Delta,eragonbooklover,0,@JetBlue @BucketObolts Same,2015-02-23 15:20:24 -0800,
6948,Delta,KvnLawrence11,0,“@JetBlue: Our fleet's on fleek. http://t.co/7iM9rHIvyR” Plz stop,2015-02-23 15:11:32 -0800,Connecticut
6949,Delta,DarrelTranscode,0,“@JetBlue: Our fleet's on fleek. http://t.co/TnKIXXrxHB” 😂😂,2015-02-23 15:07:09 -0800,
6950,Delta,BritishAirNews,0,"@JetBlue CEO's challenge: appease passengers, Wall Street - The Columbian http://t.co/pG96ys9aSW",2015-02-23 15:04:04 -0800,UK
6951,Delta,MALTSCHLITZMANN,0,@JetBlue @weepysweetmonty i heard youre planning on letting people fly in the overhead compartments. why would you do that?,2015-02-23 14:58:15 -0800,
6952,Delta,DCBein,0,@JetBlue @MrJustyn I heard companies were studying popular lingo for advertising but this is just depressing and embarrassing.,2015-02-23 14:55:37 -0800,"Philadelphia, PA"
6953,Delta,ernest_borg9,0,STOP @JetBlue,2015-02-23 14:54:15 -0800,NY
6954,Delta,DatingRev,0,@jetblue any idea what caused the delay on flight 1316 FLL &gt; Jax ?,2015-02-23 14:50:37 -0800,"Los Angeles, CA"
6955,Delta,brittanylevine,0,"@JetBlue Worked now, ty",2015-02-23 14:44:22 -0800,"Los Angeles, Calif."
6956,Delta,ModernDayGatsby,0,"@JetBlue Im just saying change can be amazing, like Miami. 😉",2015-02-23 14:40:59 -0800,Long Island
6957,Delta,brittanylevine,0,@JetBlue App still saying I can't DM you...,2015-02-23 14:39:33 -0800,"Los Angeles, Calif."
6958,Delta,mikeEfresh_,1,😳 LOLOLOLOLOL “@JetBlue: Our fleet's on fleek. http://t.co/YXSwFq9tGP”,2015-02-23 14:37:59 -0800,New York
6959,Delta,djcheros,0,@JetBlue once again my flight is delayed. I hope I dont miss my  connecting. Please don't fuck me... I have a girlfriend -_-,2015-02-23 14:30:10 -0800,"Portland, Maine"
6960,Delta,MrDarqCloud,0,@JetBlue lmfao.,2015-02-23 14:29:02 -0800,The Road to Damascus
6961,Delta,ModernDayGatsby,0,@JetBlue what's good with a Miami terminal?,2015-02-23 14:20:59 -0800,Long Island
6962,Delta,dnvnbirch26,0,“@JetBlue: Our fleet's on fleek. http://t.co/mpi4yuo9jR” Oh word!!!!??????,2015-02-23 14:18:54 -0800,
6963,Delta,ericathib,0,@JetBlue everyone is overreacting. Keep up your swag!,2015-02-23 14:18:25 -0800,
6964,Delta,marteeeny12,0,“@JetBlue: Our fleet's on fleek. http://t.co/5KshTUe6Q0” 😂,2015-02-23 14:16:44 -0800,V I R G I N I A ! ! ! *804*
6965,Delta,paradeinpink,0,"@JetBlue my mom always said to never settle. If your chips ain't blue, you just won't do.",2015-02-23 14:14:50 -0800,Somewhere
6966,Delta,lucianosr83,0,"@JetBlue I would prefer a similar picture but full of E190 tails, but great shot!",2015-02-23 14:13:32 -0800,Brazil
6967,Delta,paradeinpink,0,So relieved I'm flying @JetBlue after listening to everyone at the neighboring gate bitch about Spirit. My airline's better than yours.,2015-02-23 14:13:12 -0800,Somewhere
6968,Delta,Redray18,0,“@JetBlue: Our fleet's on fleek. http://t.co/g12sn5qsqZ”- no... Yall better than this,2015-02-23 13:56:11 -0800,
6969,Delta,carlos2316,6,“@JetBlue: Our fleet's on fleek. http://t.co/LSYbgLF59j” let's keep it professional,2015-02-23 13:55:10 -0800,BWI
6970,Delta,sixfortheroad,0,"@JetBlue We had 2 great flights into and out of the Bahamas, even during the bad weather in the northeast, thanks for the great service!!!",2015-02-23 13:54:07 -0800,
6971,Delta,todayfeelsgood,0,"OMGee!!! @JetBlue #OnFleek Why @JetBlue Why?!? 😭😁😆😵 How many people even know what that means, lol?",2015-02-23 13:51:53 -0800,"Honolulu, Hawaii"
6972,Delta,BritishAirNews,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/fW3cy8HGdJ,2015-02-23 13:50:04 -0800,UK
6973,Delta,BKWIL,0,@JetBlue received a voucher but if you want to improve relations be up front with passengers.,2015-02-23 13:48:03 -0800,"Brooklyn, NY"
6974,Delta,Invxsxble_Bxlly,0,“@JetBlue: Our fleet's on fleek. http://t.co/aJM3BhJVaa” #foh,2015-02-23 13:32:27 -0800,"Slum Village, NY"
6975,Delta,Juliacsk,0,@JetBlue: So excited to hear about your move towards international travel from Long Beach Airport!,2015-02-23 13:14:30 -0800,Los Angeles
6976,Delta,BKWIL,0,@JetBlue two rows,2015-02-23 13:13:02 -0800,"Brooklyn, NY"
6977,Delta,makzaynugget,0,“@JetBlue: Our fleet's on fleek. http://t.co/tEjrN09tfw” NOOOOOOOOOOOOOOOOOO,2015-02-23 13:12:43 -0800,usually home
